Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t,At-bats_t,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t,Runs-batted-in_t,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t_1,X_At_bats_t_1,X_Bateos_2_t_1,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t_1,X_Bateos_t_1,X_Dobles_2_t_1,X_Dobles_t_1,X_Home_runs_2_t_1,X_Home_runs_t_1,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t_1,X_Triples_2_t_1,X_Triples_t_1,X_WAR_2_t_1,X_WAR_t_1
MIL,NYY,6.2,6.2,2015,2014.0,2014,1,1.0,0,0.0,0.0,0.0,142884.0,198025.0,378.0,445.0,5476,9604.0,0.038416000000000006,0.0484,0.196,0.22,74,98.0,0,0.0,0.0,7,8.0,1.0,2.0,81,196.0,9,14.0,30,29.0,30,NYY,Milwaukee Brewers,New York Yankees,Wisconsin,23819491,21819491.0,0.0,0.0,484.0,441.0,22.0,21.0,0.0,10404,15129.0,102,123.0,130,135.0,162.0,162.0,Mark Reynolds,2000000,120491.0,0.0,1.0,40.0,220.0,220.0,4,50.0,0.0,0.0,0.4637610000000001,0.48860099999999995,0.681,0.699,0.39690000000000003,0.5760810000000001,0.63,0.759,0.803,0.833,0.0,0.0,0.08236899999999998,0.093636,0.287,0.306,0.155236,0.154449,0.394,0.393,3B,3B,0.5061728395061729,0.5246913580246914,0.0,0.0,2025.0,4489.0,45.0,67.0,UFA,0.07682607264732587,0.0037003432945443733,2000000,120491.0,0.07630522088353414,0.0068592057761732855,2000000,490000.0,0.018,0.001,0.07642576772108058,0.0003506311360448808,2000000,490000.0,1207.5625,893.4121,34.75,29.89,0,0.0,0,0.0,2000000,2000000,490000.0,57600000,64000000.0,2000000,490000.0,2000000,82,85.0,0.016900000000000002,3.85329732893367,0.13,1.9629817444219062,0.0,0.0,27.0,14.508657738524219,14.508657738524219,14.508657738524219,21,-0.02970058954096902,-0.040108244995532394,-0.029906955858369638,-0.7743662154789543,0.0,0.0,339.083904109589,18.414231021402685,-54.259887005649716,-0.0484,-0.22,7.366131074427723,-5.9393939393939394,-2.4370871833797696,-11.605263157894736,3.4066498437460138,98.24025974025975,9.911622457512177,-0.24430049999999998,-0.49426764004939666,-0.093636,-0.306,-0.154449,-0.393,-47.252631578947366,6.874054958970533,-0.0,-0.0,-0.7005995143515764,-0.8370182282074724
STL,MIL,6.2,6.2,2016,2015.0,2015,1,1.0,0,0.0,0.0,0.0,145924.0,142884.0,382.0,378.0,7744,5476.0,0.0529,0.038416000000000006,0.23,0.196,88,74.0,0,0.0,0.0,3,7.0,2.0,1.0,441,81.0,21,9.0,31,30.0,31,MIL,St. Louis Cardinals,Milwaukee Brewers,Missouri,25819491,23819491.0,0.0,0.0,169.0,484.0,13.0,22.0,0.0,9409,10404.0,97,102.0,140,130.0,160.0,162.0,Mark Reynolds,2000000,2000000.0,0.0,23.0,1.0,220.0,220.0,28,4.0,0.0,0.0,0.508369,0.4637610000000001,0.713,0.681,0.358801,0.39690000000000003,0.599,0.63,0.864,0.803,0.0,0.0,0.09922500000000001,0.08236899999999998,0.315,0.287,0.15840400000000002,0.155236,0.398,0.394,3B,3B,0.625,0.5061728395061729,0.0,0.0,2304.0,2025.0,48.0,45.0,UFA,0.06124366599375383,0.07682607264732587,2000000,2000000.0,0.060677011005812624,0.07630522088353414,2000000,2000000.0,0.015,0.018,0.05585842132633744,0.07642576772108058,2000000,2000000.0,687.4884,1207.5625,26.22,34.75,4,0.0,2,0.0,2000000,2000000,2000000.0,7500000,57600000.0,2000000,2000000.0,2000000,100,82.0,3.082907973586767,0.016900000000000002,1.755821167883212,0.13,0.0,11.0,0.0,14.508657738524219,14.508657738524219,14.508657738524219,21,-0.02970058954096902,-0.040108244995532394,-0.029906955858369638,-0.7743662154789543,0.0,0.0,284.06361829025843,16.854186966159432,-39.97080291970803,-0.1267854785478548,0.35606948556125223,6.3222466671040305,-2.7,-1.6431676725154982,22.0,4.69041575982343,84.58536585365853,9.197030273607808,0.5514399524375745,0.7425900298533333,0.209590330788804,0.45781036553228455,0.2973869731800766,0.5453319843728924,-28.928571428571427,5.378528742004772,-0.0,-0.0,-0.004235588972431078,-0.06508140266182866
PIT,LAA,6.2,6.2,0,2016.0,2016,1,1.0,0,0.0,0.0,0.0,53361.0,61009.0,231.0,247.0,3136,1764.0,0.058564,0.028900000000000006,0.242,0.17,56,42.0,0,0.0,0.0,10,6.0,2.0,5.0,100,144.0,10,12.0,31,30.0,31,LAA,Pittsburgh Pirates,Los Angeles Angels,Pennsylvania,13642400,12642400.0,0.0,0.0,169.0,25.0,13.0,5.0,0.0,2304,5476.0,48,74.0,140,93.0,160.0,161.0,Matt Joyce,1000000,4750000.0,0.0,9.0,1.0,194.0,194.0,17,10.0,0.0,0.0,0.749956,0.3091360000000001,0.866,0.556,0.08761599999999999,0.208849,0.296,0.457,0.864,0.574,0.0,0.0,0.16240900000000003,0.07236100000000001,0.403,0.269,0.21436900000000003,0.08236899999999998,0.463,0.287,RF,RF,0.4875,0.5279503105590062,0.0,0.0,1764.0,441.0,42.0,21.0,UFA,0.028847723465087082,0.14568787051430082,1000000,4750000.0,0.015638644121616255,0.1529319474248846,1000000,4750000.0,0.01,0.031,0.01445810946993547,0.1407870462290594,1000000,4750000.0,4072.9924,0.0,63.82,0.0,1,1.0,1,1.0,1000000,1000000,4750000.0,25150000,1507500.0,1000000,4750000.0,1000000,78,85.0,3.0976,3.082907973586767,1.76,1.755821167883212,0.0,5.0,1.0,13.815510557964274,13.815510557964274,13.815510557964274,22,0.2047874212021933,0.2529439942683854,0.2624210396556413,-0.37953712680178064,0.2105386283192363,0.2105386283192363,-139.28995433789953,11.802116519417167,-14.459016393442623,-0.10069686411149828,0.31732769200228694,-3.802501333785778,-4.5,-2.1213203435596424,-1.3888888888888888,-1.1785113019775793,-43.808,6.618761213399377,-0.35987892898719454,0.5998990990051531,0.19042368421052633,0.43637562284175124,-0.16150784313725486,0.40188038411603877,-7.229508196721311,-2.6887744785908154,-0.3333333333333333,-0.5773502691896258,-1.0817220959953568,1.0400586983412794
OAK,PIT,6.2,6.2,2019,0.0,2017,2,1.0,0,0.0,0.0,0.0,219961.0,53361.0,469.0,231.0,12996,3136.0,0.059049,0.058564,0.243,0.242,114,56.0,0,0.0,0.0,5,10.0,5.0,2.0,1089,100.0,33,10.0,32,31.0,32,PIT,Oakland Athletics,Pittsburgh Pirates,California,18587756,13642400.0,0.0,0.0,625.0,169.0,25.0,13.0,0.0,15129,2304.0,123,48.0,141,140.0,162.0,160.0,Matt Joyce,4945356,1000000.0,0.0,15.0,9.0,194.0,194.0,26,17.0,0.0,0.0,0.6528640000000001,0.749956,0.808,0.866,0.5760810000000001,0.08761599999999999,0.759,0.296,0.87,0.864,0.0,0.0,0.11222500000000002,0.16240900000000003,0.335,0.403,0.22372899999999998,0.21436900000000003,0.473,0.463,RF,RF,0.4629629629629629,0.4875,0.0,0.0,4624.0,1764.0,68.0,42.0,UFA,0.140350332071626,0.028847723465087082,5000000,1000000.0,0.15013734387567723,0.015638644121616255,5000000,1000000.0,0.068,0.01,0.13926769602100664,0.01445810946993547,5000000,1000000.0,3352.41,4072.9924,57.9,63.82,0,1.0,0,1.0,11000000,5500000,1000000.0,34500000,25150000.0,11000000,1000000.0,5500000,75,78.0,4.0804,3.0976,2.02,1.76,0.0,9.0,5.0,15.424948470398375,15.424948470398375,15.424948470398375,22,-0.22001154014619045,-0.16401238376846347,-0.1845744620310504,-3.244574383339681,-0.26925037596520474,-0.14842263412670365,-97.19672131147541,-9.85883975483299,-21.046979865771814,0.2145201465201465,0.46316319642232634,-4.587698754906627,-3.125,-1.7677669529663687,12.071428571428571,3.474396144861517,-16.111888111888113,-4.013961648034035,0.838876957494407,0.9159022641605419,0.403,0.6348228099241551,0.3890544464609801,0.6237422917046591,-26.727272727272727,5.169842621131974,-0.3333333333333333,-0.5773502691896258,1.578007543270473,1.2561877022445622
MIA,ATL,6.2,6.2,2021,2020.0,2020,1,1.0,0,0.0,0.0,0.0,16129.0,40000.0,127.0,200.0,1024,3481.0,0.063504,0.08702499999999999,0.252,0.295,32,59.0,0,0.0,0.0,6,6.0,2.0,1.0,16,100.0,4,10.0,35,34.0,35,ATL,Miami Marlins,Atlanta Braves,Florida,26236312,25587756.0,0.0,0.0,4.0,49.0,2.0,7.0,0.0,1369,1521.0,37,39.0,46,129.0,60.0,161.0,Matt Joyce,648556,1000000.0,0.0,2.0,18.0,194.0,194.0,3,25.0,0.0,0.0,0.4651240000000001,0.7361639999999999,0.682,0.858,0.380689,0.058080999999999994,0.617,0.241,0.767,0.796,0.0,0.0,0.12320099999999999,0.16646399999999997,0.351,0.408,0.109561,0.2025,0.331,0.45,LF,LF,0.5166666666666667,0.6024844720496895,0.0,0.0,196.0,529.0,14.0,23.0,UFA,0.023907980494786714,0.026352852615535237,648556,1000000.0,0.041168873506828955,0.012919146465379592,1500000,1000000.0,0.019,0.007,0.043753548717375766,0.011475480096695231,1593000,1000000.0,362.90250000000003,1096.9343999999999,19.05,33.12,0,0.0,0,0.0,1500000,1500000,1000000.0,25350000,52210000.0,1500000,1000000.0,1500000,31,97.0,0.7483913553994088,0.7055999999999999,0.8650961538461541,0.84,0.0,2.0,3.0,13.38250363213301,14.22097566607244,14.281129588892185,22,-0.22001154014619045,-0.16401238376846347,-0.1845744620310504,-3.244574383339681,-0.26925037596520474,-0.14842263412670365,-64.93506493506493,-8.058229640253803,-19.666666666666668,0.28626644736842105,0.5350387344561336,-4.43471156521669,-2.5,-1.5811388300841895,-1.6896551724137931,-1.299867367239363,-9.566037735849056,-3.092901184300762,0.8125430463576158,0.9014116963727594,0.408,0.6387487769068524,0.35840707964601776,0.5986710947139654,-6.151162790697675,-2.4801537836790835,-0.0,-0.0,-0.24331034482758618,-0.49326498439235095
MIL,KC,6.0,6.0,2020,2018.0,2018,1,2.0,0,1.0,0.0,0.0,328329.0,308025.0,573.0,555.0,20736,22801.0,0.063001,0.07398400000000001,0.251,0.272,144,151.0,0,0.0,0.0,5,4.0,1.0,2.0,1089,576.0,33,24.0,29,27.0,29,KC,Milwaukee Brewers,Kansas City Royals,Wisconsin,30511864,22811864.0,0.0,0.0,784.0,1444.0,28.0,38.0,0.0,21609,20736.0,147,144.0,153,148.0,163.0,162.0,Mike Moustakas,4122050,8700000.0,0.0,1.0,4.0,225.0,225.0,5,9.0,0.0,0.0,0.599076,0.697225,0.774,0.835,0.813604,0.790321,0.902,0.889,0.939,0.914,0.0,0.0,0.09922500000000001,0.098596,0.315,0.314,0.210681,0.27144100000000004,0.459,0.521,3B,3B,0.588957055214724,0.4938271604938271,0.0,0.0,9025.0,7225.0,95.0,85.0,UFA,0.05403353500455478,0.24439204616280238,1922050,8700000.0,0.15168766160732167,0.2624406234349627,5500000,8700000.0,0.018,0.059,0.20443350175529457,0.24344043943103888,7700000,8700000.0,3173.0688999999998,3064.7296,56.33,55.36,1,0.0,1,0.0,6500000,6500000,7150000.0,103750000,43800000.0,6500000,14300000.0,6500000,96,80.0,2.2801,2.5281000000000002,1.51,1.59,0.0,0.0,2.0,14.46890288274216,15.520258650202699,15.856730886823913,23,0.20080814528230465,-0.04288727949336035,0.043090999443643974,0.7281368466095586,0.16716076044877282,-0.011089220207701977,527.4400684931506,22.96606340871571,128.819209039548,-0.07398400000000001,-0.272,11.349855022842716,17.454545454545453,4.177863742936748,38.0,6.164414002968977,134.64935064935065,11.603850681965476,-0.3486125,-0.5904341622907672,-0.098596,-0.314,-0.27144100000000004,0.521,76.05263157894737,8.72081599272381,-0.0,-0.0,-0.4596545454545455,-0.6779782780108412
MIL,MIL,6.0,6.0,2021,2020.0,2019,1,1.0,0,0.0,0.0,0.0,273529.0,328329.0,523.0,573.0,17689,20736.0,0.064516,0.063001,0.254,0.251,133,144.0,0,0.0,0.0,5,5.0,1.0,1.0,900,1089.0,30,33.0,30,29.0,30,MIL,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,41561864,30511864.0,0.0,0.0,1225.0,784.0,35.0,28.0,0.0,17956,21609.0,134,147.0,143,153.0,161.0,163.0,Mike Moustakas,7050000,4122050.0,0.0,1.0,1.0,225.0,225.0,6,5.0,0.0,0.0,0.7140249999999999,0.599076,0.845,0.774,0.6839289999999999,0.813604,0.827,0.902,0.883,0.939,0.0,0.0,0.108241,0.09922500000000001,0.329,0.315,0.266256,0.210681,0.516,0.459,3B,3B,0.5527950310559007,0.588957055214724,0.0,0.0,7569.0,9025.0,87.0,95.0,UFA,0.18771361297517608,0.05403353500455478,7050000,1922050.0,0.18710988532443024,0.15168766160732167,7000000,5500000.0,0.052,0.018,0.16749043422030457,0.20443350175529457,7050000,7700000.0,4595.484100000001,3173.0688999999998,67.79,56.33,1,1.0,1,1.0,10000000,10000000,6500000.0,31900000,103750000.0,10000000,6500000.0,10000000,89,96.0,6.760000000000001,2.2801,2.6,1.51,0.0,0.0,0.0,15.768538174788452,15.761420707019587,15.768538174788452,23,-0.027657704714258102,0.16779434258252146,0.14448829283815134,-2.714410394375224,-0.058524607503145365,0.06641564590406812,562.207191780822,23.71090870845784,117.15254237288136,-0.063001,-0.251,10.823702803240735,33.0,5.744562646538029,20.63157894736842,4.542199791661352,140.3181818181818,11.84559757117309,-0.299538,-0.5473006486383878,-0.09922500000000001,-0.315,-0.210681,-0.459,95.0,9.746794344808965,-0.2,-0.4472135954999579,-0.41456363636363636,-0.6438661633939435
CIN,MIL,6.0,6.0,2025,2021.0,2020,4,1.0,0,0.0,0.0,0.0,19321.0,273529.0,139.0,523.0,1024,17689.0,0.0529,0.064516,0.23,0.254,32,133.0,0,0.0,0.0,4,5.0,2.0,1.0,81,900.0,9,30.0,31,30.0,31,MIL,Cincinnati Reds,Milwaukee Brewers,Ohio,46006308,41561864.0,0.0,0.0,64.0,1225.0,8.0,35.0,0.0,1849,17956.0,43,134.0,44,143.0,59.0,161.0,Mike Moustakas,4444444,7050000.0,0.0,10.0,1.0,225.0,225.0,16,6.0,0.0,0.0,0.6384010000000001,0.7140249999999999,0.799,0.845,0.5140889999999999,0.6839289999999999,0.717,0.827,0.733,0.883,0.0,0.0,0.109561,0.108241,0.331,0.329,0.21902400000000002,0.266256,0.468,0.516,2B,3B,0.5254237288135594,0.5527950310559007,0.0,0.0,729.0,7569.0,27.0,87.0,UFA,0.16451264655162995,0.18771361297517608,4444444,7050000.0,0.33298704243953314,0.18710988532443024,12000000,7000000.0,0.08,0.052,0.33298704243953314,0.16749043422030457,12000000,7050000.0,927.8116,4595.484100000001,30.46,67.79,0,1.0,0,1.0,64000000,16000000,10000000.0,144825000,31900000.0,64000000,10000000.0,16000000,31,89.0,0.0576,6.760000000000001,0.24,2.6,0.0,5.0,0.0,15.307165334741986,16.300417207752275,16.300417207752275,23,-0.027657704714258102,0.16779434258252146,0.14448829283815134,-2.714410394375224,-0.058524607503145365,0.06641564590406812,444.76260162601625,21.089395477965134,99.37640449438203,-0.129032,0.35921024484276615,9.968771463644957,-15.517241379310345,3.9391929857916765,35.0,5.916079783099616,118.13157894736842,10.868835215761091,0.7140249999999999,0.845,-0.216482,0.46527626202074823,0.5014237288135592,0.7081127938496516,87.0,9.327379053088814,-0.3333333333333333,-0.5773502691896258,2.6,1.6124515496597098
BOS,TEX,6.3,6.3,2018,2017.0,2017,1,1.0,0,0.0,0.0,0.0,258064.0,211600.0,508.0,460.0,15625,11449.0,0.060516,0.054289000000000004,0.246,0.233,125,107.0,0,0.0,0.0,1,10.0,1.0,2.0,1156,441.0,34,21.0,31,30.0,31,TEX,Boston Red Sox,Texas Rangers,Massachusetts,18679800,13179800.0,0.0,0.0,484.0,484.0,22.0,22.0,0.0,16129,15129.0,127,123.0,149,147.0,162.0,161.0,Mitch Moreland,5500000,5700000.0,0.0,13.0,2.0,245.0,245.0,23,8.0,0.0,0.0,0.591361,0.5184,0.769,0.72,0.6146560000000001,0.5760810000000001,0.784,0.759,0.92,0.907,0.0,0.0,0.10627600000000001,0.088804,0.326,0.298,0.196249,0.178084,0.443,0.422,1B,1B,0.5740740740740741,0.5900621118012422,0.0,0.0,6241.0,3600.0,79.0,60.0,UFA,0.15441002316502822,0.16480904449421013,5500000,5700000.0,0.16531346273504013,0.16488052710962928,5500000,5700000.0,0.026,0.035,0.1533450937791191,0.1524339764926699,5500000,5700000.0,2259.1009,560.2689,47.53,23.67,0,0.0,0,0.0,5500000,5500000,5700000.0,5500000,20165000.0,5500000,5700000.0,5500000,93,95.0,3.4596000000000005,0.9801,1.86,0.99,0.0,8.0,0.0,15.520258650202699,15.520258650202699,15.520258650202699,24,0.03451997297510612,0.02093638422562477,0.020328656459139338,-0.6188518653623811,0.02114529120915476,0.02114529120915476,355.6302521008403,18.85816141888812,-75.32236842105263,0.17072012578616352,0.4131829204918368,8.678846030495796,-11.605263157894736,3.4066498437460138,-10.755555555555556,-3.2795663669996915,100.19205298013244,10.00959804288526,-0.4863039399624765,0.6973549598034537,0.2139855421686747,0.46258571332097437,-0.2580927536231884,0.508028300021946,-34.61538461538461,5.883484054145521,-0.0,-0.0,-0.23280285035629453,-0.4824964770402935
BOS,BOS,6.3,6.3,2020,2018.0,2018,2,1.0,0,0.0,0.0,0.0,163216.0,258064.0,404.0,508.0,9801,15625.0,0.060024999999999995,0.060516,0.245,0.246,99,125.0,0,0.0,0.0,3,1.0,1.0,1.0,529,1156.0,23,34.0,32,31.0,32,BOS,Boston Red Sox,Boston Red Sox,Massachusetts,25179800,18679800.0,0.0,0.0,225.0,484.0,15.0,22.0,0.0,10816,16129.0,104,127.0,125,149.0,162.0,162.0,Mitch Moreland,6500000,5500000.0,0.0,14.0,13.0,245.0,245.0,24,23.0,0.0,0.0,0.574564,0.591361,0.758,0.769,0.41216400000000003,0.6146560000000001,0.642,0.784,0.772,0.92,0.0,0.0,0.10562500000000001,0.10627600000000001,0.325,0.326,0.187489,0.196249,0.433,0.443,1B,1B,0.6666666666666666,0.5740740740740741,0.0,0.0,4624.0,6241.0,68.0,79.0,UFA,0.1827309266302157,0.15441002316502822,6500000,5500000.0,0.18225747560345423,0.16531346273504013,6500000,5500000.0,0.029,0.026,0.17018050984208344,0.1533450937791191,6500000,5500000.0,1550.7844000000002,2259.1009,39.38,47.53,16,0.0,4,0.0,13000000,6500000,5500000.0,131000000,5500000.0,13000000,5500000.0,6500000,108,93.0,2.1904,3.4596000000000005,1.48,1.86,0.0,9.0,8.0,15.687312734865866,15.687312734865866,15.687312734865866,24,-0.3061030347191573,-0.14992498735667925,-0.16431182209952538,2.8613904285054437,-0.3689016547675692,-0.12251836680916917,433.72100840336134,20.82596956694601,102.79605263157895,0.19030188679245283,0.4362360448111238,10.138838820672659,30.42105263157895,5.515528318445926,-10.755555555555556,-3.2795663669996915,106.81456953642385,10.335113426393725,0.5547476547842402,0.7448138390122999,0.25608674698795186,0.5060501427605291,-0.2844188405797102,0.5333093291699575,60.00961538461539,7.74658733795827,-0.0,-0.0,-0.8217577197149645,-0.9065085326211576
SD,BOS,6.3,6.3,2022,2020.0,2020,1,2.0,0,1.0,0.0,0.0,18496.0,88804.0,136.0,298.0,1296,5625.0,0.07022500000000001,0.063504,0.265,0.252,36,75.0,0,0.0,0.0,2,1.0,5.0,1.0,81,289.0,9,17.0,34,32.0,34,BOS,San Diego Padres,Boston Red Sox,California,33105726,31679800.0,0.0,0.0,100.0,361.0,10.0,19.0,0.0,1296,5929.0,36,77.0,42,91.0,61.0,161.0,Mitch Moreland,400780,6500000.0,0.0,2.0,14.0,245.0,245.0,6,24.0,0.0,0.0,0.7992360000000001,0.697225,0.894,0.835,0.36,0.225625,0.6,0.475,0.7,0.562,0.0,0.0,0.11696400000000001,0.10758400000000001,0.342,0.328,0.30360100000000007,0.257049,0.551,0.507,1B,1B,0.6229508196721312,0.515527950310559,0.0,0.0,841.0,3364.0,29.0,58.0,UFA,0.014730032742666424,0.17304445294248147,400780,6500000.0,0.06896108007184841,0.17259399041950935,2500000,6500000.0,0.006,0.028,0.06896108007184841,0.15330725657270372,2500000,6500000.0,6968.910400000001,0.0,83.48,0.0,0,1.0,0,1.0,3000000,3000000,6500000.0,43000000,68000000.0,3000000,13000000.0,3000000,38,83.0,1.4641,1.7689000000000001,1.21,1.33,0.0,0.0,9.0,12.901167927308135,14.73180128983843,14.73180128983843,24,0.12467760093445097,-0.048378405165718286,-0.04487982194996887,-9.136739024400336,0.23263341880504473,-0.013749869153355299,-140.5126582278481,-11.853803534218377,-29.296875,0.1907027027027027,0.4366952057244305,-5.412658773652742,-8.257142857142858,-2.8735244660769563,-9.756756756756756,3.1235807588017885,-36.82608695652174,-6.068450128041075,0.7270333680917622,0.85266251711434,0.27943896103896104,0.5286198644006495,0.4241732673267327,0.6512858568453124,-31.439252336448597,5.607071636464848,-0.3333333333333333,-0.5773502691896258,-0.4075806451612904,-0.6384204297806347
OAK,SD,6.3,6.3,2022,2022.0,2021,1,1.0,0,0.0,0.0,0.0,52441.0,18496.0,229.0,136.0,2704,1296.0,0.051529000000000005,0.07022500000000001,0.227,0.265,52,36.0,0,0.0,0.0,5,2.0,5.0,5.0,121,81.0,11,9.0,35,34.0,35,SD,Oakland Athletics,San Diego Padres,California,35355726,33105726.0,0.0,0.0,100.0,100.0,10.0,10.0,0.0,4096,1296.0,64,36.0,81,42.0,162.0,61.0,Mitch Moreland,2250000,400780.0,0.0,15.0,2.0,245.0,245.0,29,6.0,0.0,0.0,0.4914009999999999,0.7992360000000001,0.701,0.894,0.15602500000000002,0.36,0.395,0.6,0.5,0.7,0.0,0.0,0.08179599999999998,0.11696400000000001,0.286,0.342,0.172225,0.30360100000000007,0.415,0.551,1B,1B,0.5308641975308642,0.6229508196721312,0.0,0.0,900.0,841.0,30.0,29.0,UFA,0.06053811604898551,0.014730032742666424,2250000,400780.0,0.047403999491948796,0.06896108007184841,2250000,2500000.0,0.025,0.006,0.045892784345420656,0.06896108007184841,2250000,2500000.0,0.0,6968.910400000001,0.0,83.48,1,0.0,1,0.0,2250000,2250000,3000000.0,21300000,43000000.0,2250000,3000000.0,2250000,86,38.0,3.2207453281819745,1.4641,1.794643510054845,1.21,0.0,9.0,0.0,14.626440774180603,14.626440774180603,14.626440774180603,24,0.12467760093445097,-0.048378405165718286,-0.04487982194996887,-9.136739024400336,0.23263341880504473,-0.013749869153355299,-33.690346083788704,-5.804338556957951,-8.697986577181208,0.25723443223443226,0.5071828390575062,-2.949234913868546,-2.53125,-1.590990257669732,7.142857142857143,2.6726124191242437,-9.062937062937063,-3.0104712360255266,0.894,0.9455157322858251,0.2902332506203474,0.5387330049480423,0.551,0.7422937423958254,-12.742424242424242,-3.569653238400649,-0.0,-0.0,-0.7458551278739346,0.8636290452931366
